noise_type,noise_label,amount,amount_level,param_label,feature,feature_group,model,rmse,r2,rmse_delta,rmse_pct
gaussian,Gaussian (Additive),0.5,3,σ (std dev),WetlandLoss,Physical / Environmental,XGBoost,0.011357277771869633,0.948209870424621,0.00042745848813343854,3.9109382967521333
gaussian,Gaussian (Additive),0.5,3,σ (std dev),InadequatePlanning,Socio-Political,Linear Regression,0.0022385116348576897,0.9979880498585653,0.0022385116348575787,2019075446322769.5
gaussian,Gaussian (Additive),0.5,3,σ (std dev),InadequatePlanning,Socio-Political,XGBoost,0.011415045495370204,0.9476816793044122,0.000485226211634009,4.439471495709321
gaussian,Gaussian (Additive),0.5,3,σ (std dev),PoliticalFactors,Socio-Political,Linear Regression,0.0022416715076367033,0.9979823657303265,0.0022416715076365923,2021925563982316.8
gaussian,Gaussian (Additive),0.5,3,σ (std dev),PoliticalFactors,Socio-Political,XGBoost,0.011225493601553362,0.9494047908550286,0.00029567431781716766,2.70520774535712
gaussian,Gaussian (Additive),1.0,4,σ (std dev),MonsoonIntensity,Physical / Environmental,Linear Regression,0.005643096019041406,0.9872140388019031,0.005643096019041295,5089916190680402.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),MonsoonIntensity,Physical / Environmental,XGBoost,0.012261986462857694,0.9396301402621383,0.0013321671791214993,12.188373334807032
gaussian,Gaussian (Additive),1.0,4,σ (std dev),TopographyDrainage,Physical / Environmental,Linear Regression,0.0056223104915270605,0.9873080558087751,0.0056223104915269495,5071168221007351.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),TopographyDrainage,Physical / Environmental,XGBoost,0.01241745447634865,0.9380895935588119,0.0014876351926124548,13.610794048773412
gaussian,Gaussian (Additive),1.0,4,σ (std dev),RiverManagement,Infrastructure,Linear Regression,0.005693934953932668,0.9869826223244974,0.005693934953932557,5135771500770261.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),RiverManagement,Infrastructure,XGBoost,0.012353102557603954,0.9387296168455066,0.0014232832738677592,13.022020190083428
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Deforestation,Human / Land Use,Linear Regression,0.005587286648766071,0.9874656906818731,0.00558728664876596,5039577685647421.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Deforestation,Human / Land Use,XGBoost,0.0123999173804332,0.9382643414596678,0.0014700980966970058,13.450342210914167
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Urbanization,Human / Land Use,Linear Regression,0.005683514883985416,0.9870302231041252,0.005683514883985305,5126372886507171.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Urbanization,Human / Land Use,XGBoost,0.012430705315028961,0.9379573921448576,0.0015008860312927669,13.732029710007351
gaussian,Gaussian (Additive),1.0,4,σ (std dev),ClimateChange,Socio-Political,Linear Regression,0.0055643908354406375,0.9875682074197869,0.0055643908354405264,5018926296666853.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),ClimateChange,Socio-Political,XGBoost,0.012419836652341879,0.938065837380647,0.001490017368605684,13.632589248962805
gaussian,Gaussian (Additive),1.0,4,σ (std dev),DamsQuality,Infrastructure,Linear Regression,0.005663638908938772,0.98712077840671,0.005663638908938661,5108445307948502.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),DamsQuality,Infrastructure,XGBoost,0.012457080766258748,0.9376938290092974,0.0015272614825225534,13.973346153994981
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Siltation,Physical / Environmental,Linear Regression,0.005592340899534822,0.9874430033918362,0.005592340899534711,5044136479744282.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Siltation,Physical / Environmental,XGBoost,0.012335711599206014,0.9389020108861347,0.0014058923154698193,12.862905405598218
gaussian,Gaussian (Additive),1.0,4,σ (std dev),AgriculturalPractices,Human / Land Use,Linear Regression,0.00555071754764502,0.9876292292401289,0.005550717547644909,5006593370079052.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),AgriculturalPractices,Human / Land Use,XGBoost,0.012320561072907198,0.939051997895611,0.0013907417891710037,12.724288966428361
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Encroachments,Human / Land Use,Linear Regression,0.005723181460810143,0.9868485531503753,0.0057231814608100316,5162151039302690.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Encroachments,Human / Land Use,XGBoost,0.012509043617861516,0.9371729431013444,0.0015792243341253218,14.448768942367066
gaussian,Gaussian (Additive),1.0,4,σ (std dev),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.005627419339194022,0.9872849796484205,0.005627419339193911,5075776259993050.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.012418760506544991,0.9380765697764298,0.0014889412228087963,13.62274328747935
gaussian,Gaussian (Additive),1.0,4,σ (std dev),DrainageSystems,Infrastructure,Linear Regression,0.0056055220122012295,0.9873837401068708,0.0056055220122011185,5056025478007921.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),DrainageSystems,Infrastructure,XGBoost,0.01236349836576672,0.9386264487284162,0.001433679082030525,13.11713437168966
gaussian,Gaussian (Additive),1.0,4,σ (std dev),CoastalVulnerability,Physical / Environmental,Linear Regression,0.005690279074193108,0.9869993329788167,0.005690279074192997,5132473998580898.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),CoastalVulnerability,Physical / Environmental,XGBoost,0.012445503971532216,0.9378095817443289,0.0015156846877960213,13.86742679315286
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Landslides,Physical / Environmental,Linear Regression,0.005603415501673828,0.98739322050518,0.005603415501673717,5054125463901642.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Landslides,Physical / Environmental,XGBoost,0.012459542603315462,0.9376691999970688,0.0015297233195792678,13.995870195727106
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Watersheds,Physical / Environmental,Linear Regression,0.005588938506653643,0.9874582781542287,0.005588938506653532,5041067615674890.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),Watersheds,Physical / Environmental,XGBoost,0.012407132068623983,0.9381924808031306,0.0014773127848877882,13.516351428482091
gaussian,Gaussian (Additive),1.0,4,σ (std dev),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.005620557820843509,0.9873159676205807,0.005620557820843398,5069587360632294.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),DeterioratingInfrastructure,Infrastructure,XGBoost,0.012327987513421151,0.9389785007352378,0.0013981682296849568,12.79223556573768
gaussian,Gaussian (Additive),1.0,4,σ (std dev),PopulationScore,Human / Land Use,Linear Regression,0.0056019121822904775,0.9873999840491963,0.0056019121822903665,5052769511487709.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),PopulationScore,Human / Land Use,XGBoost,0.012314945972950155,0.9391075393821477,0.0013851266892139606,12.67291483286516
gaussian,Gaussian (Additive),1.0,4,σ (std dev),WetlandLoss,Physical / Environmental,Linear Regression,0.005647432790908675,0.9871943789898157,0.005647432790908564,5093827838695608.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),WetlandLoss,Physical / Environmental,XGBoost,0.01237171186161618,0.9385448765331814,0.0014418925778799854,13.192281962296965
gaussian,Gaussian (Additive),1.0,4,σ (std dev),InadequatePlanning,Socio-Political,Linear Regression,0.005570242130909171,0.9875420481006053,0.00557024213090906,5024204002989986.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),InadequatePlanning,Socio-Political,XGBoost,0.012438983054233164,0.9378747349647436,0.0015091637704969692,13.807765081190658
gaussian,Gaussian (Additive),1.0,4,σ (std dev),PoliticalFactors,Socio-Political,Linear Regression,0.005618540891586095,0.9873250692815361,0.005618540891585984,5067768146348482.0
gaussian,Gaussian (Additive),1.0,4,σ (std dev),PoliticalFactors,Socio-Political,XGBoost,0.012285667305222374,0.9393967376897662,0.001355848021486179,12.405036042121116
uniform,Uniform (Bounded),0.05,0,δ (half-range),MonsoonIntensity,Physical / Environmental,Linear Regression,1.1358465135327454e-05,0.9999999481990409,1.1358465135216586e-05,10245020711669.498
uniform,Uniform (Bounded),0.05,0,δ (half-range),MonsoonIntensity,Physical / Environmental,XGBoost,0.010876446376724478,0.9525023034912073,-5.3372907011716916e-05,-0.488323783094355
uniform,Uniform (Bounded),0.05,0,δ (half-range),TopographyDrainage,Physical / Environmental,Linear Regression,1.2837017862507622e-05,0.9999999338352321,1.2837017862396753e-05,11578634288233.723
uniform,Uniform (Bounded),0.05,0,δ (half-range),TopographyDrainage,Physical / Environmental,XGBoost,0.010923873314053029,0.9520871712684716,-5.945969683165617e-06,-0.054401354027997034
uniform,Uniform (Bounded),0.05,0,δ (half-range),RiverManagement,Infrastructure,Linear Regression,1.4287317039361273e-05,0.9999999180403932,1.4287317039250405e-05,12886763945551.156
uniform,Uniform (Bounded),0.05,0,δ (half-range),RiverManagement,Infrastructure,XGBoost,0.010898672422885024,0.9523079818153503,-3.1146860851170854e-05,-0.28497141665935916
uniform,Uniform (Bounded),0.05,0,δ (half-range),Deforestation,Human / Land Use,Linear Regression,1.28981432258504e-05,0.9999999332036252,1.2898143225739532e-05,11633767671661.867
uniform,Uniform (Bounded),0.05,0,δ (half-range),Deforestation,Human / Land Use,XGBoost,0.010876997594150298,0.9524974890103495,-5.2821689585896836e-05,-0.4832805393635066
uniform,Uniform (Bounded),0.05,0,δ (half-range),Urbanization,Human / Land Use,Linear Regression,1.5047966623512232e-05,0.9999999090811067,1.5047966623401364e-05,13572848786344.283
uniform,Uniform (Bounded),0.05,0,δ (half-range),Urbanization,Human / Land Use,XGBoost,0.010901888272496645,0.9522798328849946,-2.7931011239549358e-05,-0.2555487013505457
uniform,Uniform (Bounded),0.05,0,δ (half-range),ClimateChange,Socio-Political,Linear Regression,1.349996515354486e-05,0.9999999268248204,1.3499965153433991e-05,12176594368805.135
uniform,Uniform (Bounded),0.05,0,δ (half-range),ClimateChange,Socio-Political,XGBoost,0.010987258277991904,0.9515295368688904,5.743899425570895e-05,0.5255255623592917
uniform,Uniform (Bounded),0.05,0,δ (half-range),DamsQuality,Infrastructure,Linear Regression,1.3732935278451586e-05,0.9999999242774469,1.3732935278340718e-05,12386726963874.648
uniform,Uniform (Bounded),0.05,0,δ (half-range),DamsQuality,Infrastructure,XGBoost,0.010970624722642272,0.9516761841638764,4.080543890607781e-05,0.37334047203138276
uniform,Uniform (Bounded),0.05,0,δ (half-range),Siltation,Physical / Environmental,Linear Regression,1.3622805641974983e-05,0.9999999254870731,1.3622805641864115e-05,12287393084407.676
uniform,Uniform (Bounded),0.05,0,δ (half-range),Siltation,Physical / Environmental,XGBoost,0.010893177264393537,0.9523560627409536,-3.664201934265761e-05,-0.33524817191791745
uniform,Uniform (Bounded),0.05,0,δ (half-range),AgriculturalPractices,Human / Land Use,Linear Regression,1.3438565025778148e-05,0.999999927488933,1.343856502566728e-05,12121213155482.68
uniform,Uniform (Bounded),0.05,0,δ (half-range),AgriculturalPractices,Human / Land Use,XGBoost,0.010927245718061735,0.9520575835292807,-2.573565674459169e-06,-0.023546278375239836
uniform,Uniform (Bounded),0.05,0,δ (half-range),Encroachments,Human / Land Use,Linear Regression,1.3527713443187587e-05,0.9999999265236977,1.3527713443076719e-05,12201622556920.248
uniform,Uniform (Bounded),0.05,0,δ (half-range),Encroachments,Human / Land Use,XGBoost,0.010902529210817387,0.9522742216400248,-2.7290072918807404e-05,-0.24968457584120918
uniform,Uniform (Bounded),0.05,0,δ (half-range),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,1.2806794922901132e-05,0.9999999341464165,1.2806794922790264e-05,11551374034445.031
uniform,Uniform (Bounded),0.05,0,δ (half-range),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.010980119485400036,0.9515925021990476,5.0300201663841526e-05,0.4602107350364823
uniform,Uniform (Bounded),0.05,0,δ (half-range),DrainageSystems,Infrastructure,Linear Regression,1.3649008131001066e-05,0.9999999252001569,1.3649008130890198e-05,12311027003213.94
uniform,Uniform (Bounded),0.05,0,δ (half-range),DrainageSystems,Infrastructure,XGBoost,0.010961325191675293,0.9517580752804164,3.1505907939098285e-05,0.28825643975632564
uniform,Uniform (Bounded),0.05,0,δ (half-range),CoastalVulnerability,Physical / Environmental,Linear Regression,1.3825722932489948e-05,0.9999999232507393,1.382572293237908e-05,12470418855877.107
uniform,Uniform (Bounded),0.05,0,δ (half-range),CoastalVulnerability,Physical / Environmental,XGBoost,0.010883371100365774,0.9524418033767696,-4.644818337042056e-05,-0.4249675329905633
uniform,Uniform (Bounded),0.05,0,δ (half-range),Landslides,Physical / Environmental,Linear Regression,1.064293514485919e-05,0.9999999545199081,1.0642935144748322e-05,9599632493728.002
uniform,Uniform (Bounded),0.05,0,δ (half-range),Landslides,Physical / Environmental,XGBoost,0.010987690296573288,0.9515257250803852,5.7871012837093505e-05,0.5294782222356303
uniform,Uniform (Bounded),0.05,0,δ (half-range),Watersheds,Physical / Environmental,Linear Regression,1.4722415186609467e-05,0.9999999129724767,1.4722415186498599e-05,13279210414074.984
uniform,Uniform (Bounded),0.05,0,δ (half-range),Watersheds,Physical / Environmental,XGBoost,0.010960257289248801,0.9517674747203606,3.0438005512606683e-05,0.2784858991941348
uniform,Uniform (Bounded),0.05,0,δ (half-range),DeterioratingInfrastructure,Infrastructure,Linear Regression,8.179543554421243e-06,0.9999999731368683,8.179543554310374e-06,7377721560820.253
uniform,Uniform (Bounded),0.05,0,δ (half-range),DeterioratingInfrastructure,Infrastructure,XGBoost,0.010875325447826057,0.9525120932323119,-5.449383591013719e-05,-0.4985794778073338
uniform,Uniform (Bounded),0.05,0,δ (half-range),PopulationScore,Human / Land Use,Linear Regression,1.4512427897096896e-05,0.9999999154373368,1.4512427896986028e-05,13089807699479.902
uniform,Uniform (Bounded),0.05,0,δ (half-range),PopulationScore,Human / Land Use,XGBoost,0.010897363931665916,0.952319432905622,-3.2455352070278123e-05,-0.2969431719568537
uniform,Uniform (Bounded),0.05,0,δ (half-range),WetlandLoss,Physical / Environmental,Linear Regression,1.301816653057508e-05,0.9999999319546977,1.3018166530464213e-05,11742025365650.371
uniform,Uniform (Bounded),0.05,0,δ (half-range),WetlandLoss,Physical / Environmental,XGBoost,0.010948521879944398,0.9518707068582444,1.8702596208203248e-05,0.17111532883286654
uniform,Uniform (Bounded),0.05,0,δ (half-range),InadequatePlanning,Socio-Political,Linear Regression,1.5054952811489017e-05,0.9999999089966669,1.5054952811378148e-05,13579150134252.273
uniform,Uniform (Bounded),0.05,0,δ (half-range),InadequatePlanning,Socio-Political,XGBoost,0.010871612814619036,0.9525445106687912,-5.8206469117158197e-05,-0.5325474063763402
uniform,Uniform (Bounded),0.05,0,δ (half-range),PoliticalFactors,Socio-Political,Linear Regression,1.5197295797051221e-05,0.9999999072676778,1.5197295796940353e-05,13707539561686.814
uniform,Uniform (Bounded),0.05,0,δ (half-range),PoliticalFactors,Socio-Political,XGBoost,0.010815747860363474,0.9530309678867658,-0.00011407142337272087,-1.0436716327273736
uniform,Uniform (Bounded),0.1,1,δ (half-range),MonsoonIntensity,Physical / Environmental,Linear Regression,3.7061554011815695e-05,0.9999994484996997,3.706155401170483e-05,33428494425654.07
uniform,Uniform (Bounded),0.1,1,δ (half-range),MonsoonIntensity,Physical / Environmental,XGBoost,0.010876446376724478,0.9525023034912073,-5.3372907011716916e-05,-0.488323783094355
uniform,Uniform (Bounded),0.1,1,δ (half-range),TopographyDrainage,Physical / Environmental,Linear Regression,4.0600277636010025e-05,0.9999993381546697,4.060027763589916e-05,36620325046354.73
uniform,Uniform (Bounded),0.1,1,δ (half-range),TopographyDrainage,Physical / Environmental,XGBoost,0.010923873314053029,0.9520871712684716,-5.945969683165617e-06,-0.054401354027997034
uniform,Uniform (Bounded),0.1,1,δ (half-range),RiverManagement,Infrastructure,Linear Regression,4.4549540848536506e-05,0.9999992031346061,4.454954084842564e-05,40182450996164.82
uniform,Uniform (Bounded),0.1,1,δ (half-range),RiverManagement,Infrastructure,XGBoost,0.010898672422885024,0.9523079818153503,-3.1146860851170854e-05,-0.28497141665935916
uniform,Uniform (Bounded),0.1,1,δ (half-range),Deforestation,Human / Land Use,Linear Regression,4.0736335641354924e-05,0.9999993337113385,4.073633564124406e-05,36743045595843.85
uniform,Uniform (Bounded),0.1,1,δ (half-range),Deforestation,Human / Land Use,XGBoost,0.010876997594150298,0.9524974890103495,-5.2821689585896836e-05,-0.4832805393635066
uniform,Uniform (Bounded),0.1,1,δ (half-range),Urbanization,Human / Land Use,Linear Regression,4.641105202546513e-05,0.9999991351489281,4.6411052025354267e-05,41861482479345.43
uniform,Uniform (Bounded),0.1,1,δ (half-range),Urbanization,Human / Land Use,XGBoost,0.010901888272496645,0.9522798328849946,-2.7931011239549358e-05,-0.2555487013505457
uniform,Uniform (Bounded),0.1,1,δ (half-range),ClimateChange,Socio-Political,Linear Regression,4.216200979823439e-05,0.9999992862582328,4.216200979812352e-05,38028964167714.664
